id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name
115955743,2022-05-07 15:36:16,2022-05-07,2022-05-07 18:36:16 UTC,Montevideo,5224189,mari_pirez,2022-05-07 19:20:10 UTC,2022-05-08 13:44:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115955743,https://inaturalist-open-data.s3.amazonaws.com/photos/195701845/medium.jpeg,,"",,2,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3302245322,-56.7179901525,29,,,,29,,open,false,gps,gps,Jodina rhombifolia,Jodina rhombifolia,Sombra de toro,Plantae,371182,Plantae,Tracheophyta,Magnoliopsida,Santalales,Santalaceae,Jodina,Jodina rhombifolia,
115955853,2022-05-07 16:18:57,2022-05-07,2022-05-07 19:18:57 UTC,Montevideo,5641999,emilihano,2022-05-07 19:20:49 UTC,2022-05-07 19:31:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/115955853,https://inaturalist-open-data.s3.amazonaws.com/photos/195702048/medium.jpeg,,"",,2,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.33002688,-56.71719511,9,,,,9,,,false,,,Trueno chino,Ligustrum sinense,Ligustrina,Plantae,128769,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Ligustrum,Ligustrum sinense,
115955904,2022-05-07 15:54:30,2022-05-07,2022-05-07 18:54:30 UTC,Montevideo,5642090,diegobarboza,2022-05-07 19:21:02 UTC,2022-05-08 15:56:03 UTC,research,CC-BY,https://www.inaturalist.org/observations/115955904,https://inaturalist-open-data.s3.amazonaws.com/photos/195702098/medium.jpeg,,"",,2,0,false,2,"M79M+VPV, 80000 San José, Departamento de San José, Uruguay",-34.3300851993,-56.7171612661,27,,,,27,,open,false,,,Piracanto,Pyracantha angustifolia,Piracanto,Plantae,54053,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyracantha,Pyracantha angustifolia,
115955964,2022-05-07 16:13:13,2022-05-07,2022-05-07 19:13:13 UTC,Montevideo,565949,karinaviera,2022-05-07 19:21:27 UTC,2022-05-13 20:49:41 UTC,research,CC-BY,https://www.inaturalist.org/observations/115955964,https://static.inaturalist.org/photos/195702251/medium.jpeg,,"",,1,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3296671883,-56.7164116725,6,,,,6,,,false,gps,gps,Swamp plantain,Plantago australis,Llantén,Plantae,166997,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago australis,
115955976,Sat May 07 2022 16:20:05 GMT-0300 (GMT-3),2022-05-07,2022-05-07 19:20:05 UTC,Montevideo,2477449,aleduarte,2022-05-07 19:21:31 UTC,2022-05-07 19:30:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/115955976,https://inaturalist-open-data.s3.amazonaws.com/photos/195702270/medium.jpg,,"","",1,0,false,3,"Treinta y Tres, San José, UY",-34.329882483,-56.7170401477,10,,,,10,,,false,,,tréboles agrios o vinagreras,Oxalis,tréboles agrios o vinagreras,Plantae,47758,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,,
115955985,2022-05-07 15:55:52,2022-05-07,2022-05-07 18:55:52 UTC,Montevideo,5642090,diegobarboza,2022-05-07 19:21:36 UTC,2022-05-09 20:27:27 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/115955985,https://inaturalist-open-data.s3.amazonaws.com/photos/195702315/medium.jpeg,,"",,2,0,false,2,"n.a154, UY-SJ, UY",-34.3300190934,-56.7171227932,20,,,,20,,,false,,,Cañas de Indias,Canna,Cañas de Indias,Plantae,127280,Plantae,Tracheophyta,Liliopsida,Zingiberales,Cannaceae,Canna,,
115956071,2022-05-07 16:17:46,2022-05-07,2022-05-07 19:17:46 UTC,Montevideo,5642090,diegobarboza,2022-05-07 19:21:56 UTC,2022-05-07 21:42:43 UTC,research,CC-BY,https://www.inaturalist.org/observations/115956071,https://inaturalist-open-data.s3.amazonaws.com/photos/195702410/medium.jpeg,,"",,2,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3295524875,-56.7174172495,20,,,,20,,,false,,,Bandera española,Canna indica,Bandera española,Plantae,146643,Plantae,Tracheophyta,Liliopsida,Zingiberales,Cannaceae,Canna,Canna indica,
115956254,2022-05-07 16:19:36,2022-05-07,2022-05-07 19:19:36 UTC,Montevideo,5642090,diegobarboza,2022-05-07 19:22:49 UTC,2022-05-07 21:42:44 UTC,research,CC-BY,https://www.inaturalist.org/observations/115956254,https://inaturalist-open-data.s3.amazonaws.com/photos/195702684/medium.jpeg,,"",,2,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3295494281,-56.7174543813,15,,,,15,,open,false,,,ciprés,Taxodium distichum,ciprés de los pantanos,Plantae,49666,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Taxodium,Taxodium distichum,
115956459,Sat May 07 2022 16:22:39 GMT-0300 (GMT-3),2022-05-07,2022-05-07 19:22:39 UTC,Montevideo,2477449,aleduarte,2022-05-07 19:23:58 UTC,2022-05-08 15:27:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/115956459,https://inaturalist-open-data.s3.amazonaws.com/photos/195703113/medium.jpg,,"","",1,0,false,3,"Treinta y Tres, San José, UY",-34.3300532224,-56.7171429098,5,,,,5,,,false,,,Romazas y parientes,Rumex crispus,Lengua de vaca eurasiática,Plantae,53197,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex crispus,
115956537,2022-05-07 16:23:11,2022-05-07,2022-05-07 19:23:11 UTC,Montevideo,5641999,emilihano,2022-05-07 19:24:28 UTC,2022-05-08 15:28:51 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/115956537,https://inaturalist-open-data.s3.amazonaws.com/photos/195703253/medium.jpeg,,"",,3,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3300282,-56.71718809,5,,,,5,,open,false,,,Palmas o palmeras,Arecaceae,Palmas o palmeras,Plantae,48867,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,,,
115956755,2022-05-07 16:25:12,2022-05-07,2022-05-07 19:25:12 UTC,Montevideo,5641999,emilihano,2022-05-07 19:25:51 UTC,2022-05-07 20:02:19 UTC,research,CC-BY,https://www.inaturalist.org/observations/115956755,https://inaturalist-open-data.s3.amazonaws.com/photos/195703706/medium.jpeg,,"",,3,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.33007768,-56.71717708,9,,,,9,,,false,,,common ivy,Hedera helix,Hiedra euroasiática,Plantae,55882,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Hedera,Hedera helix,
115956847,2022-05-07 16:02:32,2022-05-07,2022-05-07 19:02:32 UTC,Montevideo,565949,karinaviera,2022-05-07 19:26:25 UTC,2022-05-13 20:49:41 UTC,research,CC-BY,https://www.inaturalist.org/observations/115956847,https://static.inaturalist.org/photos/195703869/medium.jpeg,,"",,1,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3296414391,-56.71641469,14,,,,14,,open,false,gps,gps,Tule cola de gato,Typha latifolia,Tule cola de gato,Plantae,48685,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha latifolia,
115957090,2022-05-07 16:26:45,2022-05-07,2022-05-07 19:26:45 UTC,Montevideo,5641999,emilihano,2022-05-07 19:27:52 UTC,2022-05-07 20:01:53 UTC,research,CC-BY,https://www.inaturalist.org/observations/115957090,https://inaturalist-open-data.s3.amazonaws.com/photos/195704339/medium.jpeg,,"",,2,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.32991165,-56.71711602,6,,,,6,,,false,,,ombú,Phytolacca dioica,ombú,Plantae,129582,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Phytolaccaceae,Phytolacca,Phytolacca dioica,
115957336,2022-05-07 16:28:02,2022-05-07,2022-05-07 19:28:02 UTC,Montevideo,5641999,emilihano,2022-05-07 19:29:19 UTC,2022-05-08 00:57:41 UTC,research,CC-BY,https://www.inaturalist.org/observations/115957336,https://inaturalist-open-data.s3.amazonaws.com/photos/195704789/medium.jpeg,,"",,4,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.32992095,-56.71708659,6,,,,6,,,false,,,Voqui colorado,Cissus striata,Uvita del diablo,Plantae,400851,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Cissus,Cissus striata,
115957501,2022-05-07 16:25:05,2022-05-07,2022-05-07 19:25:05 UTC,Montevideo,5224189,mari_pirez,2022-05-07 19:30:06 UTC,2022-05-07 19:33:32 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/115957501,https://inaturalist-open-data.s3.amazonaws.com/photos/195705997/medium.jpeg,,"",,0,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3297222222,-56.7172222222,,,,,,,,false,gps,gps,Hongos,Fungi,Hongos,Fungi,47170,Fungi,,,,,,,
115958110,2022-05-07 15:30:49-03:00,2022-05-07,2022-05-07 18:30:49 UTC,Montevideo,736016,flo_grattarola,2022-05-07 19:33:48 UTC,2022-05-07 20:45:08 UTC,research,CC0,https://www.inaturalist.org/observations/115958110,https://inaturalist-open-data.s3.amazonaws.com/photos/195706205/medium.jpg,,"","",1,0,false,3,"General José Artigas, San José, UY",-34.3299966667,-56.7182666667,7,,,,7,,open,false,,,Acacia de tres espinas,Gleditsia triacanthos,Acacia de tres espinas,Plantae,54797,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia,Gleditsia triacanthos,
115964798,2022-05-07 16:03:58,2022-05-07,2022-05-07 19:03:58 UTC,Montevideo,565949,karinaviera,2022-05-07 20:12:20 UTC,2022-05-13 20:49:41 UTC,research,CC-BY,https://www.inaturalist.org/observations/115964798,https://static.inaturalist.org/photos/195716913/medium.jpeg,,"",,3,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3296502991,-56.7164106667,12,,,,12,,open,false,,,planta enredadera,Ipomoea cairica,campanilla palmeada,Plantae,77494,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea cairica,
115965309,2022-05-07 15:34:21,2022-05-07,2022-05-07 18:34:21 UTC,Montevideo,565949,karinaviera,2022-05-07 20:15:43 UTC,2022-05-13 20:49:41 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/115965309,https://static.inaturalist.org/photos/195717846/medium.jpeg,,"",,2,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3296300873,-56.716420725,20,,,,20,,,false,gps,gps,Redonditas,Hydrocotyle,Redonditas,Plantae,56917,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Hydrocotyle,,
115971960,2022/05/07 3:06 PM,2022-05-07,2022-05-07 18:06:00 UTC,Montevideo,2895714,rodrigomontiel,2022-05-07 20:54:22 UTC,2022-05-08 13:25:50 UTC,research,CC-BY,https://www.inaturalist.org/observations/115971960,https://inaturalist-open-data.s3.amazonaws.com/photos/195725884/medium.jpeg,,"",,2,0,false,,"80000 San José, Departamento de San José, Uruguay",-34.3301942257,-56.716394919,15,,,,15,,open,false,,,Perico Monje Argentino,Myiopsitta monachus,Cotorra,Aves,19349,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Myiopsitta,Myiopsitta monachus,
115971963,2022/05/07 3:29 PM,2022-05-07,2022-05-07 18:29:00 UTC,Montevideo,2895714,rodrigomontiel,2022-05-07 20:54:22 UTC,2022-05-15 22:50:21 UTC,research,CC-BY,https://www.inaturalist.org/observations/115971963,https://inaturalist-open-data.s3.amazonaws.com/photos/195726387/medium.jpeg,,"",,7,0,false,,"80000 San José, Departamento de San José, Uruguay",-34.3301489098,-56.7182070288,4,,,,4,,open,false,,,Ipacaá,Aramides ypecaha,Gallineta grande,Aves,460,Animalia,Chordata,Aves,Gruiformes,Rallidae,Aramides,Aramides ypecaha,
115971975,2022/05/07 3:58 PM,2022-05-07,2022-05-07 18:58:00 UTC,Montevideo,2895714,rodrigomontiel,2022-05-07 20:54:27 UTC,2022-05-08 09:56:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/115971975,https://inaturalist-open-data.s3.amazonaws.com/photos/195727238/medium.jpeg,,"",,3,0,false,,"80000 San José, Departamento de San José, Uruguay",-34.3301166667,-56.71788,,,,,,,,false,,,Misumenops callinurus,Misumenops callinurus,,Arachnida,797963,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Misumenops,Misumenops callinurus,
115971980,2022/05/07 4:23 PM,2022-05-07,2022-05-07 19:23:00 UTC,Montevideo,2895714,rodrigomontiel,2022-05-07 20:54:29 UTC,2022-05-09 13:40:23 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/115971980,https://inaturalist-open-data.s3.amazonaws.com/photos/195727843/medium.jpeg,,"",,3,1,false,,"80000 San José, Departamento de San José, Uruguay",-34.3296779402,-56.7172298644,4,,,,4,,,false,,,Sarcophaginae,Sarcophaginae,,Insecta,358525,Animalia,Arthropoda,Insecta,Diptera,Sarcophagidae,,,
115971994,2022/05/07 4:23 PM,2022-05-07,2022-05-07 19:23:00 UTC,Montevideo,2895714,rodrigomontiel,2022-05-07 20:54:35 UTC,2022-05-10 03:22:31 UTC,research,CC-BY,https://www.inaturalist.org/observations/115971994,https://inaturalist-open-data.s3.amazonaws.com/photos/195728157/medium.jpeg,,"",,3,1,false,,"80000 San José, Departamento de San José, Uruguay",-34.3297625468,-56.7171910087,8,,,,8,,,false,,,Lucilia eximia,Lucilia eximia,,Insecta,700122,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Lucilia,Lucilia eximia,
