scientific_name,taxon_id,iconic_taxon_name,kingdom,class,order,family,genus,species,common_name,taxon_rank
Cyperus prolixus,161478,Plantae,Plantae,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus prolixus,,species
Cyperus reflexus,161481,Plantae,Plantae,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus reflexus,,species
Cyperus rigens,1043974,Plantae,Plantae,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus rigens,,species
Cyperus sellowianus,867242,Plantae,Plantae,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus sellowianus,,species
Cyperus sesquiflorus sesquiflorus,775367,Plantae,Plantae,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus sesquiflorus,,subspecies
Eleocharis montana,162252,Plantae,Plantae,Liliopsida,Poales,Cyperaceae,Eleocharis,Eleocharis montana,Tulillo,species
Rhynchospora corymbosa,290513,Plantae,Plantae,Liliopsida,Poales,Cyperaceae,Rhynchospora,Rhynchospora corymbosa,,species
Schoenoplectus californicus,47159,Plantae,Plantae,Liliopsida,Poales,Cyperaceae,Schoenoplectus,Schoenoplectus californicus,Junco espadaña,species
Schoenoplectus pungens,59072,Plantae,Plantae,Liliopsida,Poales,Cyperaceae,Schoenoplectus,Schoenoplectus pungens,,species
Scirpus microcarpus,59068,Plantae,Plantae,Liliopsida,Poales,Cyperaceae,Scirpus,Scirpus microcarpus,,species
Eriocaulon arechavaletae,1098228,Plantae,Plantae,Liliopsida,Poales,Eriocaulaceae,Eriocaulon,Eriocaulon arechavaletae,,species
Eriocaulon modestum,1147702,Plantae,Plantae,Liliopsida,Poales,Eriocaulaceae,Eriocaulon,Eriocaulon modestum,,species
Juncus acutus,77550,Plantae,Plantae,Liliopsida,Poales,Juncaceae,Juncus,Juncus acutus,Junco Espinoso,species
Juncus imbricatus,276816,Plantae,Plantae,Liliopsida,Poales,Juncaceae,Juncus,Juncus imbricatus,,species
Juncus kraussii,323423,Plantae,Plantae,Liliopsida,Poales,Juncaceae,Juncus,Juncus kraussii,,species
Juncus marginatus,77583,Plantae,Plantae,Liliopsida,Poales,Juncaceae,Juncus,Juncus marginatus,,species
Juncus microcephalus,276817,Plantae,Plantae,Liliopsida,Poales,Juncaceae,Juncus,Juncus microcephalus,Junca,species
Luzula ostenii,1293120,Plantae,Plantae,Liliopsida,Poales,Juncaceae,Luzula,Luzula ostenii,,species
Agrostis montevidensis,579359,Plantae,Plantae,Liliopsida,Poales,Poaceae,Agrostis,Agrostis montevidensis,,species
Aira caryophyllea,52694,Plantae,Plantae,Liliopsida,Poales,Poaceae,Aira,Aira caryophyllea,,species
Aira elegans,75321,Plantae,Plantae,Liliopsida,Poales,Poaceae,Aira,Aira elegans,,species
Andropogon lateralis,785868,Plantae,Plantae,Liliopsida,Poales,Poaceae,Andropogon,Andropogon lateralis,Paja colorada,species
Andropogon selloanus,279643,Plantae,Plantae,Liliopsida,Poales,Poaceae,Andropogon,Andropogon selloanus,,species
Andropogon ternatus,1300136,Plantae,Plantae,Liliopsida,Poales,Poaceae,Andropogon,Andropogon ternatus,,species
Leptocoryphium lanatum,1318651,Plantae,Plantae,Liliopsida,Poales,Poaceae,Anthenantia,Leptocoryphium lanatum,,species
Anthoxanthum odoratum,75475,Plantae,Plantae,Liliopsida,Poales,Poaceae,Anthoxanthum,Anthoxanthum odoratum,zacate primavera,species
Aristida murina,1147116,Plantae,Plantae,Liliopsida,Poales,Poaceae,Aristida,Aristida murina,,species
Aristida spegazzinii,1042883,Plantae,Plantae,Liliopsida,Poales,Poaceae,Aristida,Aristida spegazzinii,,species
Arundo donax,64017,Plantae,Plantae,Liliopsida,Poales,Poaceae,Arundo,Arundo donax,Carrizo asiático gigante,species
Avena fatua,52698,Plantae,Plantae,Liliopsida,Poales,Poaceae,Avena,Avena fatua,Avena cimarrona,species
Axonopus compressus,159110,Plantae,Plantae,Liliopsida,Poales,Poaceae,Axonopus,Axonopus compressus,pasto alfombra,species
Axonopus fissifolius,59769,Plantae,Plantae,Liliopsida,Poales,Poaceae,Axonopus,Axonopus fissifolius,pasto chato común,species
Axonopus suffultus,323049,Plantae,Plantae,Liliopsida,Poales,Poaceae,Axonopus,Axonopus suffultus,,species
Bothriochloa laguroides,75843,Plantae,Plantae,Liliopsida,Poales,Poaceae,Bothriochloa,Bothriochloa laguroides,Popotillo,species
Bouteloua megapotamica,906730,Plantae,Plantae,Liliopsida,Poales,Poaceae,Bouteloua,Bouteloua megapotamica,Pasto Banderita,species
Briza maxima,57157,Plantae,Plantae,Liliopsida,Poales,Poaceae,Briza,Briza maxima,Lágrimas,species
Briza minor,57162,Plantae,Plantae,Liliopsida,Poales,Poaceae,Briza,Briza minor,Briza corta,species
Bromus auleticus,1009932,Plantae,Plantae,Liliopsida,Poales,Poaceae,Bromus,Bromus auleticus,cebadilla chaqueña,species
Bromus brachyantherus,1291694,Plantae,Plantae,Liliopsida,Poales,Poaceae,Bromus,Bromus brachyantherus,,species
Bromus catharticus,60276,Plantae,Plantae,Liliopsida,Poales,Poaceae,Bromus,Bromus catharticus,Zacate de rescate,species
Bromus hordeaceus,52703,Plantae,Plantae,Liliopsida,Poales,Poaceae,Bromus,Bromus hordeaceus,Barbas de macho,species
Calamagrostis viridiflavescens,273959,Plantae,Plantae,Liliopsida,Poales,Poaceae,Calamagrostis,Calamagrostis viridiflavescens,paja blanca,species
Cenchrus clandestinus,60298,Plantae,Plantae,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus clandestinus,Pasto en rollo japonés,species
Cenchrus incertus,181459,Plantae,Plantae,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus incertus,Abrojo,species
Cenchrus longisetus,430578,Plantae,Plantae,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus longisetus,Zacate plumoso africano,species
Cenchrus purpureus,370562,Plantae,Plantae,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus purpureus,Pasto Taiwan,species
Cenchrus setaceus,430581,Plantae,Plantae,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus setaceus,Pasto africano,species
Chascolytrum brizoides,1143486,Plantae,Plantae,Liliopsida,Poales,Poaceae,Chascolytrum,Chascolytrum brizoides,,species
Chascolytrum bulbosum,1293348,Plantae,Plantae,Liliopsida,Poales,Poaceae,Chascolytrum,Chascolytrum bulbosum,,species
Chascolytrum lamarckianum,1293434,Plantae,Plantae,Liliopsida,Poales,Poaceae,Chascolytrum,Chascolytrum lamarckianum,,species
Chascolytrum subaristatum,279660,Plantae,Plantae,Liliopsida,Poales,Poaceae,Chascolytrum,Chascolytrum subaristatum,Linternita,species
Chusquea juergensii,926085,Plantae,Plantae,Liliopsida,Poales,Poaceae,Chusquea,Chusquea juergensii,,species
Chusquea ramosissima,937108,Plantae,Plantae,Liliopsida,Poales,Poaceae,Chusquea,Chusquea ramosissima,,species
Coelorachis selloana,1180202,Plantae,Plantae,Liliopsida,Poales,Poaceae,Coelorachis,Coelorachis selloana,,species
Coleataenia prionitis,980774,Plantae,Plantae,Liliopsida,Poales,Poaceae,Coleataenia,Coleataenia prionitis,paja de techar,species
Cortaderia jubata,52714,Plantae,Plantae,Liliopsida,Poales,Poaceae,Cortaderia,Cortaderia jubata,Pasto morado de la pampa,species
Cortaderia selloana,64240,Plantae,Plantae,Liliopsida,Poales,Poaceae,Cortaderia,Cortaderia selloana,Pasto pampa,species
Cymbopogon citratus,123728,Plantae,Plantae,Liliopsida,Poales,Poaceae,Cymbopogon,Cymbopogon citratus,pasto limón,species
Cynodon dactylon,58371,Plantae,Plantae,Liliopsida,Poales,Poaceae,Cynodon,Cynodon dactylon,Gallitos asiáticos,species
Cynosurus echinatus,47695,Plantae,Plantae,Liliopsida,Poales,Poaceae,Cynosurus,Cynosurus echinatus,grama estrellada,species
Danthonia secundiflora secundiflora,867325,Plantae,Plantae,Liliopsida,Poales,Poaceae,Danthonia,Danthonia secundiflora,,subspecies
Dichanthelium sabulorum,161802,Plantae,Plantae,Liliopsida,Poales,Poaceae,Dichanthelium,Dichanthelium sabulorum,,species
Distichlis spicata,58372,Plantae,Plantae,Liliopsida,Poales,Poaceae,Distichlis,Distichlis spicata,Huizapol,species
Echinochloa colona,76755,Plantae,Plantae,Liliopsida,Poales,Poaceae,Echinochloa,Echinochloa colona,arroz del monte,species
Echinochloa crus-pavonis,76756,Plantae,Plantae,Liliopsida,Poales,Poaceae,Echinochloa,Echinochloa crus-pavonis,,species
Eleusine tristachya,76791,Plantae,Plantae,Liliopsida,Poales,Poaceae,Eleusine,Eleusine tristachya,Mijo africano,species
Eragrostis lugens,162397,Plantae,Plantae,Liliopsida,Poales,Poaceae,Eragrostis,Eragrostis lugens,Amorseco llorón,species
Eragrostis neesii,1031914,Plantae,Plantae,Liliopsida,Poales,Poaceae,Eragrostis,Eragrostis neesii,,species
Eragrostis perennis,950425,Plantae,Plantae,Liliopsida,Poales,Poaceae,Eragrostis,Eragrostis perennis,,species
Eragrostis plana,162403,Plantae,Plantae,Liliopsida,Poales,Poaceae,Eragrostis,Eragrostis plana,,species
Eragrostis purpurascens,1031116,Plantae,Plantae,Liliopsida,Poales,Poaceae,Eragrostis,Eragrostis purpurascens,,species
Eustachys bahiensis,1235700,Plantae,Plantae,Liliopsida,Poales,Poaceae,Eustachys,Eustachys bahiensis,,species
Eustachys distichophylla,162899,Plantae,Plantae,Liliopsida,Poales,Poaceae,Eustachys,Eustachys distichophylla,,species
Festuca rubra,61061,Plantae,Plantae,Liliopsida,Poales,Poaceae,Festuca,Festuca rubra,Cañuela roja,species
Gaudinia fragilis,77226,Plantae,Plantae,Liliopsida,Poales,Poaceae,Gaudinia,Gaudinia fragilis,,species
Guadua chacoensis,937129,Plantae,Plantae,Liliopsida,Poales,Poaceae,Guadua,Guadua chacoensis,Tacuaruzú,species
Guadua trinii,884418,Plantae,Plantae,Liliopsida,Poales,Poaceae,Guadua,Guadua trinii,,species
Holcus lanatus,52793,Plantae,Plantae,Liliopsida,Poales,Poaceae,Holcus,Holcus lanatus,Pasto de terciopelo,species
Hordeum murinum,52796,Plantae,Plantae,Liliopsida,Poales,Poaceae,Hordeum,Hordeum murinum,Cebadilla ratonera,species
Hordeum pusillum,129018,Plantae,Plantae,Liliopsida,Poales,Poaceae,Hordeum,Hordeum pusillum,,species
Hordeum stenostachys,587556,Plantae,Plantae,Liliopsida,Poales,Poaceae,Hordeum,Hordeum stenostachys,,species
Hordeum vulgare,57182,Plantae,Plantae,Liliopsida,Poales,Poaceae,Hordeum,Hordeum vulgare,Cebada,species
Hymenachne grumosa,1163010,Plantae,Plantae,Liliopsida,Poales,Poaceae,Hymenachne,Hymenachne grumosa,,species
Ischaemum minus,556197,Plantae,Plantae,Liliopsida,Poales,Poaceae,Ischaemum,Ischaemum minus,,species
Leptochloa fusca uninervia,79974,Plantae,Plantae,Liliopsida,Poales,Poaceae,Leptochloa,Leptochloa fusca,,subspecies
Lolium multiflorum,68479,Plantae,Plantae,Liliopsida,Poales,Poaceae,Lolium,Lolium multiflorum,Ballico anual,species
Lolium perenne,52801,Plantae,Plantae,Liliopsida,Poales,Poaceae,Lolium,Lolium perenne,Ballico perenne,species
Luziola peruviana,164938,Plantae,Plantae,Liliopsida,Poales,Poaceae,Luziola,Luziola peruviana,,species
Melica brasiliana,511983,Plantae,Plantae,Liliopsida,Poales,Poaceae,Melica,Melica brasiliana,,species
Melica macra,881511,Plantae,Plantae,Liliopsida,Poales,Poaceae,Melica,Melica macra,,species
Melica sarmentosa,511986,Plantae,Plantae,Liliopsida,Poales,Poaceae,Melica,Melica sarmentosa,,species
Nassella charruana,985295,Plantae,Plantae,Liliopsida,Poales,Poaceae,Nassella,Nassella charruana,,species
Nassella hyalina,802783,Plantae,Plantae,Liliopsida,Poales,Poaceae,Nassella,Nassella hyalina,,species
Nassella megapotamia,1147122,Plantae,Plantae,Liliopsida,Poales,Poaceae,Nassella,Nassella megapotamia,,species
Nassella neesiana,165658,Plantae,Plantae,Liliopsida,Poales,Poaceae,Nassella,Nassella neesiana,flechilla brava,species
Oplismenus hirtellus,165865,Plantae,Plantae,Liliopsida,Poales,Poaceae,Oplismenus,Oplismenus hirtellus,Pasto sombra,species
Panicum racemosum,332785,Plantae,Plantae,Liliopsida,Poales,Poaceae,Panicum,Panicum racemosum,,species
Pappophorum vaginatum,166120,Plantae,Plantae,Liliopsida,Poales,Poaceae,Pappophorum,Pappophorum vaginatum,,species
Paspalum denticulatum,200057,Plantae,Plantae,Liliopsida,Poales,Poaceae,Paspalum,Paspalum denticulatum,Camalote pálido,species
Paspalum dilatatum,60295,Plantae,Plantae,Liliopsida,Poales,Poaceae,Paspalum,Paspalum dilatatum,Pasto bahía,species
Paspalum distichum,60297,Plantae,Plantae,Liliopsida,Poales,Poaceae,Paspalum,Paspalum distichum,Camalote saladillo,species
Paspalum indecorum,1118053,Plantae,Plantae,Liliopsida,Poales,Poaceae,Paspalum,Paspalum indecorum,,species
Paspalum notatum,166188,Plantae,Plantae,Liliopsida,Poales,Poaceae,Paspalum,Paspalum notatum,Pasto estrella,species
Paspalum pauciciliatum,1235701,Plantae,Plantae,Liliopsida,Poales,Poaceae,Paspalum,Paspalum pauciciliatum,,species
Paspalum plicatulum,166191,Plantae,Plantae,Liliopsida,Poales,Poaceae,Paspalum,Paspalum plicatulum,Camalotillo,species
Paspalum pumilum,1352278,Plantae,Plantae,Liliopsida,Poales,Poaceae,Paspalum,Paspalum pumilum,,species
Paspalum quadrifarium,279627,Plantae,Plantae,Liliopsida,Poales,Poaceae,Paspalum,Paspalum quadrifarium,Pajonal,species
Paspalum urvillei,78356,Plantae,Plantae,Liliopsida,Poales,Poaceae,Paspalum,Paspalum urvillei,Camalote aglomerado sudamericano,species
Phalaris canariensis,57191,Plantae,Plantae,Liliopsida,Poales,Poaceae,Phalaris,Phalaris canariensis,Alpiste verde del Mediterráneo,species
Phalaris platensis,1294846,Plantae,Plantae,Liliopsida,Poales,Poaceae,Phalaris,Phalaris platensis,,species
Phyllostachys aurea,78563,Plantae,Plantae,Liliopsida,Poales,Poaceae,Phyllostachys,Phyllostachys aurea,Bambú dorado,species
Piptochaetium montevidense,787948,Plantae,Plantae,Liliopsida,Poales,Poaceae,Piptochaetium,Piptochaetium montevidense,,species
Piptochaetium stipoides,273963,Plantae,Plantae,Liliopsida,Poales,Poaceae,Piptochaetium,Piptochaetium stipoides,,species
Poa annua,52808,Plantae,Plantae,Liliopsida,Poales,Poaceae,Poa,Poa annua,Zacate azul,species
Poa lanigera,140059,Plantae,Plantae,Liliopsida,Poales,Poaceae,Poa,Poa lanigera,,species
Poa lanuginosa,1123143,Plantae,Plantae,Liliopsida,Poales,Poaceae,Poa,Poa lanuginosa,,species
Polypogon monspeliensis,57197,Plantae,Plantae,Liliopsida,Poales,Poaceae,Polypogon,Polypogon monspeliensis,Cola de zorra,species
Rostraria cristata,167999,Plantae,Plantae,Liliopsida,Poales,Poaceae,Rostraria,Rostraria cristata,,species
Saccharum angustifolium,827175,Plantae,Plantae,Liliopsida,Poales,Poaceae,Saccharum,Saccharum angustifolium,,species
Schizachyrium microstachyum,279594,Plantae,Plantae,Liliopsida,Poales,Poaceae,Schizachyrium,Schizachyrium microstachyum,tallo cizaña azul,species
Schizachyrium salzmannii,1116091,Plantae,Plantae,Liliopsida,Poales,Poaceae,Schizachyrium,Schizachyrium salzmannii,,species
Schizachyrium spicatum,1081292,Plantae,Plantae,Liliopsida,Poales,Poaceae,Schizachyrium,Schizachyrium spicatum,,species
Setaria parviflora,79068,Plantae,Plantae,Liliopsida,Poales,Poaceae,Setaria,Setaria parviflora,Zacate sedoso,species
Setaria vaginata,319306,Plantae,Plantae,Liliopsida,Poales,Poaceae,Setaria,Setaria vaginata,,species
Sorghastrum pellitum,1076734,Plantae,Plantae,Liliopsida,Poales,Poaceae,Sorghastrum,Sorghastrum pellitum,,species
Sorghum bicolor,58389,Plantae,Plantae,Liliopsida,Poales,Poaceae,Sorghum,Sorghum bicolor,Sorgo,species
Sorghum halepense,58387,Plantae,Plantae,Liliopsida,Poales,Poaceae,Sorghum,Sorghum halepense,Alpiste africano,species
Sporobolus alterniflorus,772903,Plantae,Plantae,Liliopsida,Poales,Poaceae,Sporobolus,Sporobolus alterniflorus,,species
Sporobolus coarctatus,1031123,Plantae,Plantae,Liliopsida,Poales,Poaceae,Sporobolus,Sporobolus coarctatus,,species
Sporobolus indicus,79187,Plantae,Plantae,Liliopsida,Poales,Poaceae,Sporobolus,Sporobolus indicus,Cola de ratón,species
Sporobolus montevidensis,772990,Plantae,Plantae,Liliopsida,Poales,Poaceae,Sporobolus,Sporobolus montevidensis,,species
Sporobolus pyramidatus,169301,Plantae,Plantae,Liliopsida,Poales,Poaceae,Sporobolus,Sporobolus pyramidatus,,species
Steinchisma hians,156003,Plantae,Plantae,Liliopsida,Poales,Poaceae,Steinchisma,Steinchisma hians,,species
Stenotaphrum secundatum,79210,Plantae,Plantae,Liliopsida,Poales,Poaceae,Stenotaphrum,Stenotaphrum secundatum,Gramilla de San Agustín,species
Trachypogon spicatus,169858,Plantae,Plantae,Liliopsida,Poales,Poaceae,Trachypogon,Trachypogon spicatus,Barba larga,species
Tridens brasiliensis,1151942,Plantae,Plantae,Liliopsida,Poales,Poaceae,Tridens,Tridens brasiliensis,,species
Tridens hackelii,1235715,Plantae,Plantae,Liliopsida,Poales,Poaceae,Tridens,Tridens hackelii,,species
Triticum aestivum,64161,Plantae,Plantae,Liliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Trigo,species
Vulpia australis,786474,Plantae,Plantae,Liliopsida,Poales,Poaceae,Vulpia,Vulpia australis,,species
Typha domingensis,58392,Plantae,Plantae,Liliopsida,Poales,Typhaceae,Typha,Typha domingensis,Tule,species
Typha latifolia,48685,Plantae,Plantae,Liliopsida,Poales,Typhaceae,Typha,Typha latifolia,Tule cola de gato,species
Xyris jupicai,170366,Plantae,Plantae,Liliopsida,Poales,Xyridaceae,Xyris,Xyris jupicai,,species
Canna glauca,159818,Plantae,Plantae,Liliopsida,Zingiberales,Cannaceae,Canna,Canna glauca,Achira amarilla,species
Canna indica,146643,Plantae,Plantae,Liliopsida,Zingiberales,Cannaceae,Canna,Canna indica,Bandera española,species
Thalia multiflora,965729,Plantae,Plantae,Liliopsida,Zingiberales,Marantaceae,Thalia,Thalia multiflora,,species
Strelitzia nicolai,135250,Plantae,Plantae,Liliopsida,Zingiberales,Strelitziaceae,Strelitzia,Strelitzia nicolai,ave del paraíso blanca,species
Alpinia zerumbet,154776,Plantae,Plantae,Liliopsida,Zingiberales,Zingiberaceae,Alpinia,Alpinia zerumbet,Lágrimas de San Juan,species
Hedychium coronarium,143955,Plantae,Plantae,Liliopsida,Zingiberales,Zingiberaceae,Hedychium,Hedychium coronarium,Jazmín,species
Hedychium gardnerianum,52495,Plantae,Plantae,Liliopsida,Zingiberales,Zingiberaceae,Hedychium,Hedychium gardnerianum,Jengibre hawaiano,species
Isoetes brasiliensis,872795,Plantae,Plantae,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,Isoetes brasiliensis,,species
Isoetes ekmanii,137498,Plantae,Plantae,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,Isoetes ekmanii,,species
Lycopodiella cernua,67941,Plantae,Plantae,Lycopodiopsida,Lycopodiales,Lycopodiaceae,Lycopodiella,Lycopodiella cernua,,species
Lycopodiella tupiana,1001412,Plantae,Plantae,Lycopodiopsida,Lycopodiales,Lycopodiaceae,Lycopodiella,Lycopodiella tupiana,,species
Selaginella marginata,282424,Plantae,Plantae,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,Selaginella marginata,,species
Selaginella microphylla,715198,Plantae,Plantae,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,Selaginella microphylla,,species
Selaginella sellowii,204753,Plantae,Plantae,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,Selaginella sellowii,,species
Ammi majus,75417,Plantae,Plantae,Magnoliopsida,Apiales,Apiaceae,Ammi,Ammi majus,Espuma de mar,species
Anethum graveolens,75445,Plantae,Plantae,Magnoliopsida,Apiales,Apiaceae,Anethum,Anethum graveolens,eneldo,species
Apium nodiflorum,75489,Plantae,Plantae,Magnoliopsida,Apiales,Apiaceae,Apium,Apium nodiflorum,,species
Apium prostratum,158452,Plantae,Plantae,Magnoliopsida,Apiales,Apiaceae,Apium,Apium prostratum,,species
Bowlesia incana,56822,Plantae,Plantae,Magnoliopsida,Apiales,Apiaceae,Bowlesia,Bowlesia incana,Perejilillo,species
Centella asiatica,160294,Plantae,Plantae,Magnoliopsida,Apiales,Apiaceae,Centella,Centella asiatica,,species
Conium maculatum,52998,Plantae,Plantae,Magnoliopsida,Apiales,Apiaceae,Conium,Conium maculatum,Cicuta,species
Cyclospermum leptophyllum,76563,Plantae,Plantae,Magnoliopsida,Apiales,Apiaceae,Cyclospermum,Cyclospermum leptophyllum,Apio silvestre,species
Daucus carota,76610,Plantae,Plantae,Magnoliopsida,Apiales,Apiaceae,Daucus,Daucus carota,Zanahoria,species
Daucus pusillus,56726,Plantae,Plantae,Magnoliopsida,Apiales,Apiaceae,Daucus,Daucus pusillus,Zanahoria de monte,species
Eryngium ebracteatum,781518,Plantae,Plantae,Magnoliopsida,Apiales,Apiaceae,Eryngium,Eryngium ebracteatum,,species
Eryngium eburneum,790101,Plantae,Plantae,Magnoliopsida,Apiales,Apiaceae,Eryngium,Eryngium eburneum,,species
Eryngium echinatum,1031889,Plantae,Plantae,Magnoliopsida,Apiales,Apiaceae,Eryngium,Eryngium echinatum,,species
Eryngium elegans,544212,Plantae,Plantae,Magnoliopsida,Apiales,Apiaceae,Eryngium,Eryngium elegans,,species
Eryngium eriophorum,1169431,Plantae,Plantae,Magnoliopsida,Apiales,Apiaceae,Eryngium,Eryngium eriophorum,,species
Eryngium horridum,557627,Plantae,Plantae,Magnoliopsida,Apiales,Apiaceae,Eryngium,Eryngium horridum,Cardilla,species
